! XYN file created by WinPLOTR
! Initial file:   C:\Users\DreadLappy\Downloads\NaCl-SOD_Synthese6_INSTRM0.dat
! Initial format:   2
! WAVE (A):      1.54060     1.54060     1.00000
! X_data : 2 Theta (deg.)
! Y_data : Intensity (arb. units)
!--------------------------------------------------------------------------------
!            X_1 NaCl-SOD_Synthe
13.61651       191.00000
13.63784       188.00000
13.65917       193.00000
13.68050       189.00000
13.70182       202.00000
13.72315       202.00000
13.74448       261.00000
13.76581       256.00000
13.78714       298.00000
13.80846       339.00000
13.82979       336.00000
13.85112       384.00000
13.87245       395.00000
13.89378       439.00000
13.91510       518.00000
13.93643       561.00000
13.95776       599.00000
13.97909       701.00000
14.00042       784.00000
14.02174       804.00000
14.04307       926.00000
14.06440       986.00000
14.08573       998.00000
14.10706       999.00000
14.12838       898.00000
14.14971       802.00000
14.17104       702.00000
14.19237       610.00000
14.21370       548.00000
14.23502       491.00000
14.25635       441.00000
14.27768       418.00000
14.29901       351.00000
14.32034       331.00000
14.34166       314.00000
14.36299       290.00000
14.38432       264.00000
14.40565       220.00000
14.42698       211.00000
14.44830       208.00000
14.46963       193.00000
14.49096       183.00000
14.51229       142.00000
14.53362       170.00000
14.55494       160.00000
14.57627       158.00000
14.59760       133.00000
14.61893       148.00000
14.64026       127.00000
14.66158       131.00000
14.68291       113.00000
14.70424       105.00000
14.72557       125.00000
14.74690       103.00000
14.76822        98.00000
14.78955       101.00000
14.81088        88.00000
14.83221        91.00000
14.85354        90.00000
14.87486        80.00000
14.89619        89.00000
14.91752        66.00000
14.93885        89.00000
14.96018        66.00000
14.98150        70.00000
15.00283        83.00000
15.02416        73.00000
15.04549        66.00000
15.06682        65.00000
15.08814        68.00000
15.10947        74.00000
15.13080        55.00000
15.15213        63.00000
15.17346        59.00000
15.19478        45.00000
15.21611        59.00000
15.23744        63.00000
15.25877        61.00000
15.28010        49.00000
15.30142        55.00000
15.32275        53.00000
15.34408        56.00000
15.36541        63.00000
15.38674        63.00000
15.40806        54.00000
15.42939        55.00000
15.45072        53.00000
15.47205        42.00000
15.49338        42.00000
15.51470        45.00000
15.53603        56.00000
15.55736        56.00000
15.57869        52.00000
15.60002        48.00000
15.62134        36.00000
15.64267        55.00000
15.66400        42.00000
